TimestampUTC,kw-energex,pv+battery
2016-02-12 19:00:00+10:00,1735.14501953125,8.035063743591309
2016-02-12 19:15:00+10:00,1710.0050048828125,8.362311363220215
2016-02-12 19:30:00+10:00,1658.65966796875,8.202234268188477
2016-02-12 19:45:00+10:00,1655.978515625,8.08619499206543
2016-02-12 20:00:00+10:00,1591.8165283203125,8.04625129699707
2016-02-12 20:15:00+10:00,1597.9136962890625,7.942607402801514
2016-02-12 20:30:00+10:00,1540.205322265625,8.005391120910645
2016-02-12 20:45:00+10:00,1519.688232421875,7.569088935852051
2016-02-12 21:00:00+10:00,1479.0299072265625,7.995840549468994
2016-02-12 21:15:00+10:00,1503.4140625,7.548980236053467
2016-02-12 21:30:00+10:00,1505.22216796875,7.707360744476318
2016-02-12 21:45:00+10:00,1505.4091796875,7.874125957489014
2016-02-12 22:00:00+10:00,1464.871337890625,7.493749141693115
2016-02-12 22:15:00+10:00,1480.6104736328125,7.859898090362549
2016-02-12 22:30:00+10:00,1437.995849609375,7.447486400604248
2016-02-12 22:45:00+10:00,1454.1259765625,7.924247741699219
2016-02-12 23:00:00+10:00,1397.574951171875,7.60240364074707
2016-02-12 23:15:00+10:00,1408.7147216796875,8.296188354492188
2016-02-12 23:30:00+10:00,1369.17138671875,7.5072174072265625
2016-02-12 23:45:00+10:00,1399.6005859375,7.511407852172852
2016-02-13 00:00:00+10:00,1372.185546875,7.5231218338012695
2016-02-13 00:15:00+10:00,1401.863037109375,7.505241870880127
2016-02-13 00:30:00+10:00,1407.4840087890625,7.954850673675537
2016-02-13 00:45:00+10:00,1382.4644775390625,7.474043369293213
2016-02-13 01:00:00+10:00,1371.0777587890625,7.437347888946533
2016-02-13 01:15:00+10:00,1393.4739990234375,7.421273231506348
2016-02-13 01:30:00+10:00,1354.06640625,7.4282612800598145
2016-02-13 01:45:00+10:00,1346.7266845703125,7.44663143157959
2016-02-13 02:00:00+10:00,1347.994384765625,7.454878807067871
2016-02-13 02:15:00+10:00,1334.49560546875,7.443580627441406
2016-02-13 02:30:00+10:00,1350.5616455078125,7.464414119720459
2016-02-13 02:45:00+10:00,1333.647705078125,7.466296195983887
2016-02-13 03:00:00+10:00,1350.703857421875,7.4471755027771
2016-02-13 03:15:00+10:00,1364.9755859375,7.425102710723877
2016-02-13 03:30:00+10:00,1384.3037109375,7.427870750427246
2016-02-13 03:45:00+10:00,1381.8975830078125,7.432244777679443
2016-02-13 04:00:00+10:00,1381.9283447265625,7.417680263519287
2016-02-13 04:15:00+10:00,1364.4359130859375,7.427674770355225
2016-02-13 04:30:00+10:00,1403.3350830078125,7.391541481018066
